title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
Multi-Task Reinforcement Learning based Mobile Manipulation Control for Dynamic Object Tracking and Grasping,2020,http://arxiv.org/abs/2006.04271v1,2006.04271v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2006.04271v1,arxiv
Multiagent Rollout and Policy Iteration for POMDP with Application to Multi-Robot Repair Problems,2020,http://arxiv.org/abs/2011.04222v1,2011.04222v1,,,cs.RO,"cs.RO,cs.AI,cs.MA",https://arxiv.org/pdf/2011.04222v1,arxiv
Multimodal Material Classification for Robots using Spectroscopy and High Resolution Texture Imaging,2020,http://arxiv.org/abs/2004.01160v2,2004.01160v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2004.01160v2,arxiv
Multimodal Trajectory Prediction via Topological Invariance for Navigation at Uncontrolled Intersections,2020,http://arxiv.org/abs/2011.03894v1,2011.03894v1,,,cs.RO,"cs.RO,cs.AI,cs.LG,cs.MA",https://arxiv.org/pdf/2011.03894v1,arxiv
Never Stop Learning: The Effectiveness of Fine-Tuning in Robotic Reinforcement Learning,2020,http://arxiv.org/abs/2004.10190v2,2004.10190v2,,,cs.LG,"cs.LG,cs.CV,cs.RO,stat.ML",https://arxiv.org/pdf/2004.10190v2,arxiv
Offline Learning from Demonstrations and Unlabeled Experience,2020,http://arxiv.org/abs/2011.13885v1,2011.13885v1,,,cs.LG,"cs.LG,cs.AI,cs.RO,stat.ML",https://arxiv.org/pdf/2011.13885v1,arxiv
Online Mapping and Motion Planning under Uncertainty for Safe Navigation in Unknown Environments,2020,http://arxiv.org/abs/2004.12317v2,2004.12317v2,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/2004.12317v2,arxiv
Optimal Control-Based Baseline for Guided Exploration in Policy Gradient Methods,2020,http://arxiv.org/abs/2011.02073v5,2011.02073v5,,,cs.LG,"cs.LG,cs.AI,cs.RO,eess.SY",https://arxiv.org/pdf/2011.02073v5,arxiv
Optimal Deep Learning for Robot Touch,2020,http://arxiv.org/abs/2003.01916v2,2003.01916v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2003.01916v2,arxiv
PATHoBot: A Robot for Glasshouse Crop Phenotyping and Intervention,2020,http://arxiv.org/abs/2010.16272v2,2010.16272v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/2010.16272v2,arxiv
Perception and Navigation in Autonomous Systems in the Era of Learning: A Survey,2020,http://arxiv.org/abs/2001.02319v4,2001.02319v4,10.1109/TNNLS.2022.3167688,,cs.CV,cs.CV,https://arxiv.org/pdf/2001.02319v4,arxiv
PixL2R: Guiding Reinforcement Learning Using Natural Language by Mapping Pixels to Rewards,2020,http://arxiv.org/abs/2007.15543v2,2007.15543v2,,,cs.LG,"cs.LG,cs.AI,stat.ML",https://arxiv.org/pdf/2007.15543v2,arxiv
ReLMoGen: Leveraging Motion Generation in Reinforcement Learning for Mobile Manipulation,2020,http://arxiv.org/abs/2008.07792v2,2008.07792v2,,,cs.AI,"cs.AI,cs.CV,cs.LG,cs.RO",https://arxiv.org/pdf/2008.07792v2,arxiv
Reinforcement Learning with Videos: Combining Offline Observations with Interaction,2020,http://arxiv.org/abs/2011.06507v2,2011.06507v2,,Conference on Robot Learning (2020),cs.LG,"cs.LG,cs.AI,cs.CV,cs.RO",https://arxiv.org/pdf/2011.06507v2,arxiv
Robot Learning with Crash Constraints,2020,http://arxiv.org/abs/2010.08669v3,2010.08669v3,10.1109/LRA.2021.3057055,"IEEE Robotics and Automation Letters, Vol 6(2), pp. 1439-1446, 2021",cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2010.08669v3,arxiv
Robot Perception enables Complex Navigation Behavior via Self-Supervised Learning,2020,http://arxiv.org/abs/2006.08967v1,2006.08967v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2006.08967v1,arxiv
Robust Quadrupedal Locomotion on Sloped Terrains: A Linear Policy Approach,2020,http://arxiv.org/abs/2010.16342v2,2010.16342v2,,,cs.RO,"cs.RO,cs.AI,cs.LG,eess.SY",https://arxiv.org/pdf/2010.16342v2,arxiv
SIGVerse: A cloud-based VR platform for research on social and embodied human-robot interaction,2020,http://arxiv.org/abs/2005.00825v1,2005.00825v1,,,cs.RO,"cs.RO,cs.HC",https://arxiv.org/pdf/2005.00825v1,arxiv
Sim-to-Real Transfer in Deep Reinforcement Learning for Robotics: a Survey,2020,http://arxiv.org/abs/2009.13303v2,2009.13303v2,10.1109/SSCI47803.2020.9308468.,"2020 IEEE Symposium Series on Computational Intelligence (SSCI), 2020, pp. 737-744",cs.LG,"cs.LG,cs.RO",https://arxiv.org/pdf/2009.13303v2,arxiv
SoftGym: Benchmarking Deep Reinforcement Learning for Deformable Object Manipulation,2020,http://arxiv.org/abs/2011.07215v2,2011.07215v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2011.07215v2,arxiv
Spatial Action Maps for Mobile Manipulation,2020,http://arxiv.org/abs/2004.09141v2,2004.09141v2,10.15607/RSS.2020.XVI.035,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2004.09141v2,arxiv
Stochastic Grounded Action Transformation for Robot Learning in Simulation,2020,http://arxiv.org/abs/2008.01281v1,2008.01281v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2008.01281v1,arxiv
Structured Policy Representation: Imposing Stability in arbitrarily conditioned dynamic systems,2020,http://arxiv.org/abs/2012.06224v1,2012.06224v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/2012.06224v1,arxiv
Taking Recoveries to Task: Recovery-Driven Development for Recipe-based Robot Tasks,2020,http://arxiv.org/abs/2001.10386v1,2001.10386v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2001.10386v1,arxiv
Task-Adaptive Robot Learning from Demonstration with Gaussian Process Models under Replication,2020,http://arxiv.org/abs/2010.07795v3,2010.07795v3,10.1109/LRA.2021.3056367,"IEEE Robotics and Automation Letters, 2021",cs.RO,cs.RO,https://arxiv.org/pdf/2010.07795v3,arxiv
The EMPATHIC Framework for Task Learning from Implicit Human Feedback,2020,http://arxiv.org/abs/2009.13649v3,2009.13649v3,,,cs.HC,"cs.HC,cs.RO",https://arxiv.org/pdf/2009.13649v3,arxiv
The Ingredients of Real-World Robotic Reinforcement Learning,2020,http://arxiv.org/abs/2004.12570v1,2004.12570v1,,,cs.LG,"cs.LG,cs.RO,stat.ML",https://arxiv.org/pdf/2004.12570v1,arxiv
The Robot Household Marathon Experiment,2020,http://arxiv.org/abs/2011.09792v1,2011.09792v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2011.09792v1,arxiv
The RobotSlang Benchmark: Dialog-guided Robot Localization and Navigation,2020,http://arxiv.org/abs/2010.12639v1,2010.12639v1,,,cs.RO,"cs.RO,cs.AI,cs.CL,cs.CV",https://arxiv.org/pdf/2010.12639v1,arxiv
Towards Autonomous Eye Surgery by Combining Deep Imitation Learning with Optimal Control,2020,http://arxiv.org/abs/2011.07778v1,2011.07778v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2011.07778v1,arxiv
Towards Generalization and Data Efficient Learning of Deep Robotic Grasping,2020,http://arxiv.org/abs/2007.00982v1,2007.00982v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2007.00982v1,arxiv
Towards Mobile Multi-Task Manipulation in a Confined and Integrated Environment with Irregular Objects,2020,http://arxiv.org/abs/2003.01776v1,2003.01776v1,10.1109/ICRA40945.2020.9197395,"2020 IEEE International Conference on Robotics and Automation (ICRA), Paris, France, 2020, pp. 11025-11031",cs.RO,cs.RO,https://arxiv.org/pdf/2003.01776v1,arxiv
"Towards Robotic Assembly by Predicting Robust, Precise and Task-oriented Grasps",2020,http://arxiv.org/abs/2011.02462v1,2011.02462v1,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2011.02462v1,arxiv
UWB-Based Localization for Multi-UAV Systems and Collaborative Heterogeneous Multi-Robot Systems: a Survey,2020,http://arxiv.org/abs/2004.08174v2,2004.08174v2,10.1016/j.procs.2020.07.051,,eess.SP,"eess.SP,cs.RO",https://arxiv.org/pdf/2004.08174v2,arxiv
Untangling Dense Knots by Learning Task-Relevant Keypoints,2020,http://arxiv.org/abs/2011.04999v1,2011.04999v1,,4th Conference on Robot Learning (CoRL 2020),cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/2011.04999v1,arxiv
Using Reinforcement Learning to Herd a Robotic Swarm to a Target Distribution,2020,http://arxiv.org/abs/2006.15807v2,2006.15807v2,,,cs.RO,"cs.RO,cs.AI,cs.LG,cs.MA",https://arxiv.org/pdf/2006.15807v2,arxiv
Visual Navigation in Real-World Indoor Environments Using End-to-End Deep Reinforcement Learning,2020,http://arxiv.org/abs/2010.10903v1,2010.10903v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG",https://arxiv.org/pdf/2010.10903v1,arxiv
Workspace monitoring and planning for safe mobile manipulation,2020,http://arxiv.org/abs/2006.01546v1,2006.01546v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/2006.01546v1,arxiv
$H_\infty$ Model-free Reinforcement Learning with Robust Stability Guarantee,2019,http://arxiv.org/abs/1911.02875v3,1911.02875v3,,,cs.LG,"cs.LG,cs.RO,eess.SY",https://arxiv.org/pdf/1911.02875v3,arxiv
A Fully-Integrated Sensing and Control System for High-Accuracy Mobile Robotic Building Construction,2019,http://arxiv.org/abs/1912.01870v1,1912.01870v1,,,cs.RO,"cs.RO,cs.CG,cs.CV",https://arxiv.org/pdf/1912.01870v1,arxiv
A Grasping-centered Analysis for Cloth Manipulation,2019,http://arxiv.org/abs/1906.08202v2,1906.08202v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/1906.08202v2,arxiv
A Mobile Manipulation System for One-Shot Teaching of Complex Tasks in Homes,2019,http://arxiv.org/abs/1910.00127v3,1910.00127v3,,,cs.RO,"cs.RO,cs.CV",https://arxiv.org/pdf/1910.00127v3,arxiv
A Model Predictive Approach for Online Mobile Manipulation of Nonholonomic Objects using Learned Dynamics,2019,http://arxiv.org/abs/1912.09565v3,1912.09565v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/1912.09565v3,arxiv
"A Review of Robot Learning for Manipulation: Challenges, Representations, and Algorithms",2019,http://arxiv.org/abs/1907.03146v3,1907.03146v3,,,cs.RO,cs.RO,https://arxiv.org/pdf/1907.03146v3,arxiv
A Review of Soft Robots,2019,http://arxiv.org/abs/1910.03382v1,1910.03382v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1910.03382v1,arxiv
A review on deep learning techniques for 3D sensed data classification,2019,http://arxiv.org/abs/1907.04444v1,1907.04444v1,10.3390/rs11121499,,cs.CV,cs.CV,https://arxiv.org/pdf/1907.04444v1,arxiv
AC-Teach: A Bayesian Actor-Critic Method for Policy Learning with an Ensemble of Suboptimal Teachers,2019,http://arxiv.org/abs/1909.04121v3,1909.04121v3,,,cs.LG,"cs.LG,cs.AI,stat.ML",https://arxiv.org/pdf/1909.04121v3,arxiv
Accelerated Robot Learning via Human Brain Signals,2019,http://arxiv.org/abs/1910.00682v2,1910.00682v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/1910.00682v2,arxiv
"Active Robot-Assisted Feeding with a General-Purpose Mobile Manipulator: Design, Evaluation, and Lessons Learned",2019,http://arxiv.org/abs/1904.03568v2,1904.03568v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/1904.03568v2,arxiv
Bayesian Optimization Meets Riemannian Manifolds in Robot Learning,2019,http://arxiv.org/abs/1910.04998v1,1910.04998v1,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/1910.04998v1,arxiv
Better-than-Demonstrator Imitation Learning via Automatically-Ranked Demonstrations,2019,http://arxiv.org/abs/1907.03976v3,1907.03976v3,,,cs.LG,"cs.LG,stat.ML",https://arxiv.org/pdf/1907.03976v3,arxiv
Building an Aerial-Ground Robotics System for Precision Farming: An Adaptable Solution,2019,http://arxiv.org/abs/1911.03098v4,1911.03098v4,10.1109/MRA.2020.3012492,"IEEE Robotics & Automation Magazine, vol. 28, no. 3, pp. 29-49, Sept. 2021",cs.RO,cs.RO,https://arxiv.org/pdf/1911.03098v4,arxiv
"CAT(0) geometry, robots, and society",2019,http://arxiv.org/abs/1912.10007v2,1912.10007v2,,"Notices of the American Mathematical Society (67) (2020), 977-987",math.HO,"math.HO,cs.RO,math.CO",https://arxiv.org/pdf/1912.10007v2,arxiv
Certified Adversarial Robustness for Deep Reinforcement Learning,2019,http://arxiv.org/abs/1910.12908v3,1910.12908v3,,"Proceedings of Machine Learning Research (PMLR) Vol. 100, 2019",cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1910.12908v3,arxiv
Classified Regression for Bayesian Optimization: Robot Learning with Unknown Penalties,2019,http://arxiv.org/abs/1907.10383v2,1907.10383v2,,,cs.LG,"cs.LG,cs.RO,eess.SY,stat.ML",https://arxiv.org/pdf/1907.10383v2,arxiv
Combined Task and Action Learning from Human Demonstrations for Mobile Manipulation Applications,2019,http://arxiv.org/abs/1908.10184v1,1908.10184v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1908.10184v1,arxiv
Contextual Imagined Goals for Self-Supervised Robotic Learning,2019,http://arxiv.org/abs/1910.11670v1,1910.11670v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/1910.11670v1,arxiv
Differentiable Algorithm Networks for Composable Robot Learning,2019,http://arxiv.org/abs/1905.11602v1,1905.11602v1,,,cs.LG,"cs.LG,cs.AI,cs.RO,stat.ML",https://arxiv.org/pdf/1905.11602v1,arxiv
Disentangled Relational Representations for Explaining and Learning from Demonstration,2019,http://arxiv.org/abs/1907.13627v2,1907.13627v2,,,cs.RO,"cs.RO,cs.LG",https://arxiv.org/pdf/1907.13627v2,arxiv
Estimation and Exploitation of Objects' Inertial Parameters in Robotic Grasping and Manipulation: A Survey,2019,http://arxiv.org/abs/1911.04397v1,1911.04397v1,10.1016/j.robot.2019.103374,,cs.RO,cs.RO,https://arxiv.org/pdf/1911.04397v1,arxiv
Factored Contextual Policy Search with Bayesian Optimization,2019,http://arxiv.org/abs/1904.11761v1,1904.11761v1,,,cs.LG,"cs.LG,cs.AI,stat.ML",https://arxiv.org/pdf/1904.11761v1,arxiv
From exploration to control: learning object manipulation skills through novelty search and local adaptation,2019,http://arxiv.org/abs/1901.00811v2,1901.00811v2,10.1016/j.robot.2020.103710,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1901.00811v2,arxiv
"Guidance, Navigation and Control of Asteroid Mobile Imager and Geologic Observer (AMIGO)",2019,http://arxiv.org/abs/1902.02071v1,1902.02071v1,,,astro-ph.IM,"astro-ph.IM,astro-ph.EP,cs.RO",https://arxiv.org/pdf/1902.02071v1,arxiv
HJB Optimal Feedback Control with Deep Differential Value Functions and Action Constraints,2019,http://arxiv.org/abs/1909.06153v2,1909.06153v2,,,cs.LG,"cs.LG,cs.RO,stat.ML",https://arxiv.org/pdf/1909.06153v2,arxiv
HRL4IN: Hierarchical Reinforcement Learning for Interactive Navigation with Mobile Manipulators,2019,http://arxiv.org/abs/1910.11432v1,1910.11432v1,,,cs.LG,"cs.LG,cs.AI,cs.CV,cs.RO,stat.ML",https://arxiv.org/pdf/1910.11432v1,arxiv
Heterogeneous Robot Teams for Informative Sampling,2019,http://arxiv.org/abs/1906.07208v1,1906.07208v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1906.07208v1,arxiv
Hierarchical Reinforcement Learning for Concurrent Discovery of Compound and Composable Policies,2019,http://arxiv.org/abs/1905.09668v2,1905.09668v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1905.09668v2,arxiv
Human Visual Understanding for Cognition and Manipulation -- A primer for the roboticist,2019,http://arxiv.org/abs/1905.05272v1,1905.05272v1,,,cs.RO,"cs.RO,q-bio.NC",https://arxiv.org/pdf/1905.05272v1,arxiv
Human-robot Collaborative Navigation Search using Social Reward Sources,2019,http://arxiv.org/abs/1909.04768v1,1909.04768v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1909.04768v1,arxiv
Imagined Value Gradients: Model-Based Policy Optimization with Transferable Latent Dynamics Models,2019,http://arxiv.org/abs/1910.04142v1,1910.04142v1,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG,cs.NE",https://arxiv.org/pdf/1910.04142v1,arxiv
"Imitation Learning of Robot Policies by Combining Language, Vision and Demonstration",2019,http://arxiv.org/abs/1911.11744v1,1911.11744v1,,,cs.RO,"cs.RO,cs.CL,cs.CV,cs.LG",https://arxiv.org/pdf/1911.11744v1,arxiv
JRDB: A Dataset and Benchmark of Egocentric Robot Visual Perception of Humans in Built Environments,2019,http://arxiv.org/abs/1910.11792v4,1910.11792v4,10.1109/TPAMI.2021.3070543,,cs.CV,"cs.CV,cs.RO",https://arxiv.org/pdf/1910.11792v4,arxiv
Kinematically-Informed Interactive Perception: Robot-Generated 3D Models for Classification,2019,http://arxiv.org/abs/1901.05580v1,1901.05580v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1901.05580v1,arxiv
Language-guided Adaptive Perception with Hierarchical Symbolic Representations for Mobile Manipulators,2019,http://arxiv.org/abs/1909.09880v1,1909.09880v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1909.09880v1,arxiv
Language-guided Semantic Mapping and Mobile Manipulation in Partially Observable Environments,2019,http://arxiv.org/abs/1910.10034v1,1910.10034v1,,,cs.RO,"cs.RO,cs.AI,cs.CL",https://arxiv.org/pdf/1910.10034v1,arxiv
Learning Latent Plans from Play,2019,http://arxiv.org/abs/1903.01973v2,1903.01973v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/1903.01973v2,arxiv
Learning Manipulation Skills Via Hierarchical Spatial Attention,2019,http://arxiv.org/abs/1904.09191v3,1904.09191v3,10.1109/TRO.2020.2974093,,cs.RO,cs.RO,https://arxiv.org/pdf/1904.09191v3,arxiv
Learning Resilient Behaviors for Navigation Under Uncertainty,2019,http://arxiv.org/abs/1910.09998v3,1910.09998v3,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1910.09998v3,arxiv
Learning to Manipulate Object Collections Using Grounded State Representations,2019,http://arxiv.org/abs/1909.07876v3,1909.07876v3,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1909.07876v3,arxiv
Learning to Navigate Using Mid-Level Visual Priors,2019,http://arxiv.org/abs/1912.11121v1,1912.11121v1,,,cs.CV,"cs.CV,cs.LG,cs.NE,cs.RO",https://arxiv.org/pdf/1912.11121v1,arxiv
Learning to Scaffold the Development of Robotic Manipulation Skills,2019,http://arxiv.org/abs/1911.00969v3,1911.00969v3,,,cs.RO,"cs.RO,cs.AI,cs.CV,cs.LG,eess.SY",https://arxiv.org/pdf/1911.00969v3,arxiv
Let's Push Things Forward: A Survey on Robot Pushing,2019,http://arxiv.org/abs/1905.05138v1,1905.05138v1,10.3389/frobt.2020.00008,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/1905.05138v1,arxiv
Leveraging exploration in off-policy algorithms via normalizing flows,2019,http://arxiv.org/abs/1905.06893v3,1905.06893v3,,,cs.LG,"cs.LG,stat.ML",https://arxiv.org/pdf/1905.06893v3,arxiv
MANGA: Method Agnostic Neural-policy Generalization and Adaptation,2019,http://arxiv.org/abs/1911.08444v1,1911.08444v1,,,cs.LG,"cs.LG,cs.AI,cs.RO,stat.ML",https://arxiv.org/pdf/1911.08444v1,arxiv
MAT: Multi-Fingered Adaptive Tactile Grasping via Deep Reinforcement Learning,2019,http://arxiv.org/abs/1909.04787v2,1909.04787v2,,,cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1909.04787v2,arxiv
Magnetically actuated artificial microswimmers as mobile microparticle manipulators,2019,http://arxiv.org/abs/1909.05646v1,1909.05646v1,,,cond-mat.soft,"cond-mat.soft,cs.RO,physics.flu-dyn",https://arxiv.org/pdf/1909.05646v1,arxiv
Manipulation Planning and Control for Shelf Replenishment,2019,http://arxiv.org/abs/1912.11018v2,1912.11018v2,10.1109/LRA.2020.2969179,,cs.RO,cs.RO,https://arxiv.org/pdf/1912.11018v2,arxiv
Mixed-Initiative variable autonomy for remotely operated mobile robots,2019,http://arxiv.org/abs/1911.04848v2,1911.04848v2,10.1145/3472206,"ACM Transactions on Human-Robot Interaction, Volume 10, Issue 4, 2021",cs.RO,"cs.RO,cs.HC",https://arxiv.org/pdf/1911.04848v2,arxiv
Motion Planning for Multi-Mobile-Manipulator Payload Transport Systems,2019,http://arxiv.org/abs/1903.07758v1,1903.07758v1,,,cs.RO,cs.RO,https://arxiv.org/pdf/1903.07758v1,arxiv
Mutual-Information Regularization in Markov Decision Processes and Actor-Critic Learning,2019,http://arxiv.org/abs/1909.05950v1,1909.05950v1,,,cs.LG,"cs.LG,cs.AI,stat.ML",https://arxiv.org/pdf/1909.05950v1,arxiv
Neuromodulated Patience for Robot and Self-Driving Vehicle Navigation,2019,http://arxiv.org/abs/1909.06533v1,1909.06533v1,,,cs.RO,"cs.RO,cs.AI",https://arxiv.org/pdf/1909.06533v1,arxiv
On-Policy Robot Imitation Learning from a Converging Supervisor,2019,http://arxiv.org/abs/1907.03423v7,1907.03423v7,,3rd Conference on Robot Learning (CoRL 2019),cs.LG,"cs.LG,cs.AI,cs.RO",https://arxiv.org/pdf/1907.03423v7,arxiv
Policies Modulating Trajectory Generators,2019,http://arxiv.org/abs/1910.02812v1,1910.02812v1,,"In Proceedings of The 2nd Conference on Robot Learning, volume 87 of Proceedings of Machine Learning Research, pages 916-926. PMLR, 29-31 Oct 2018",cs.RO,"cs.RO,cs.AI,cs.LG",https://arxiv.org/pdf/1910.02812v1,arxiv
Practical Robot Learning from Demonstrations using Deep End-to-End Training,2019,http://arxiv.org/abs/1905.09025v2,1905.09025v2,,,cs.RO,cs.RO,https://arxiv.org/pdf/1905.09025v2,arxiv
Privacy with Surgical Robotics: Challenges in Applying Contextual Privacy Theory,2019,http://arxiv.org/abs/1909.01862v1,1909.01862v1,,,cs.CR,"cs.CR,cs.RO",https://arxiv.org/pdf/1909.01862v1,arxiv
PyRep: Bringing V-REP to Deep Robot Learning,2019,http://arxiv.org/abs/1906.11176v1,1906.11176v1,,,cs.RO,"cs.RO,cs.CV,cs.LG",https://arxiv.org/pdf/1906.11176v1,arxiv
Quantifying Teaching Behaviour in Robot Learning from Demonstration,2019,http://arxiv.org/abs/1905.04218v1,1905.04218v1,,,cs.RO,"cs.RO,cs.AI,cs.HC,cs.LG",https://arxiv.org/pdf/1905.04218v1,arxiv
Quasi-Newton Trust Region Policy Optimization,2019,http://arxiv.org/abs/1912.11912v1,1912.11912v1,,,cs.LG,"cs.LG,cs.AI,cs.RO,stat.ML",https://arxiv.org/pdf/1912.11912v1,arxiv
